Fecha,Región,Provincia,Distrito,Establecimiento,Tipo_Combustible,Precio_Soles_Galon
2026-08-24,Lima,Lima,San Martin De Porres,SUCESION INDIVISA CUBAS CUBAS HECTOR FELIX,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Martin De Porres,ADMINISTRACION DE GRIFOS LEP S.A.C.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Martin De Porres,COESTI S A,Gasolina Premium,21.79
2026-08-24,Lima,Lima,San Martin De Porres,COESTI S.A,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Martin De Porres,CONSORCIO KINZUKO S.A.C.,Gasolina Premium,21.89
2026-08-24,Lima,Lima,San Martin De Porres,COPRINI S.A.C.,Gasolina Premium,20.79
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION GEAMAR SAC,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION HA  SAC,Gasolina Premium,21.83
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION JUDY S.A.C.,Gasolina Premium,21.85
2026-08-24,Lima,Lima,San Martin De Porres,DELTA CHOCAS EIRL,Gasolina Premium,20.70
2026-08-24,Lima,Lima,San Martin De Porres,EL GRIFITO S.A.,Gasolina Premium,20.68
2026-08-24,Lima,Lima,San Martin De Porres,EMPRESA DE SERVICIOS DAYNE S.A.C.,Gasolina Premium,20.49
2026-08-24,Lima,Lima,San Martin De Porres,ESTACION SANTA RITA S.A.C.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Martin De Porres,EVER JUNIOR CARRASCO ORTEGA,Gasolina Premium,23.68
2026-08-24,Lima,Lima,San Martin De Porres,FUEL STATION CONTRERAS S.A.C.,Gasolina Premium,22.95
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO CONTROL SAC,Gasolina Premium,21.36
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO DENNIS S.A.C.,Gasolina Premium,20.75
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SAN DIEGO,Gasolina Premium,20.19
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SAN IGNACIO SAC,Gasolina Premium,21.99
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SERVITOR SA,Gasolina Premium,20.48
2026-08-24,Lima,Lima,San Martin De Porres,GRIFOS ESPINOZA,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Martin De Porres,GRUPO VENEZUELA SAC,Gasolina Premium,21.58
2026-08-24,Lima,Lima,San Martin De Porres,H & P INGENIERÍA LÍQUIDA S.A.C.,Gasolina Premium,20.29
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES EL PIBE S.A.C.,Gasolina Premium,20.69
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES JULIO III SAC,Gasolina Premium,20.18
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES Y NEGOCIOS YOLANDA E.I.R.L.,Gasolina Premium,21.98
2026-08-24,Lima,Lima,San Martin De Porres,JOSUE RUFO TANTAVILCA CHUQUILLANQUI,Gasolina Premium,19.99
2026-08-24,Lima,Lima,San Martin De Porres,JUANA PONCE ZEGARRA,Gasolina Premium,20.20
2026-08-24,Lima,Lima,San Martin De Porres,K.Y.T. S.A.C,Gasolina Premium,22.05
2026-08-24,Lima,Lima,San Martin De Porres,MIOLENA S.A,Gasolina Premium,21.49
2026-08-24,Lima,Lima,San Martin De Porres,PALACIOS GAMARRA PERCY JOEL,Gasolina Premium,20.29
2026-08-24,Lima,Lima,San Martin De Porres,PETRO OLIMPO S.A.C.,Gasolina Premium,20.17
2026-08-24,Lima,Lima,San Martin De Porres,PETRO SAN MARTIN S.A.C.,Gasolina Premium,20.17
2026-08-24,Lima,Lima,San Martin De Porres,PETROMIX S.A.C.,Gasolina Premium,20.20
2026-08-24,Lima,Lima,San Martin De Porres,R & M SOLUCIONES Y SERVICIOS GENERALES S.A.C.,Gasolina Premium,19.69
2026-08-24,Lima,Lima,San Martin De Porres,REPSOL COMERCIAL S.A.C.,Gasolina Premium,23.99
2026-08-24,Lima,Lima,San Martin De Porres,REPSOL COMERCIAL S.A.C.,Gasolina Premium,24.99
2026-08-24,Lima,Lima,San Martin De Porres,SERVICENTRO Y TRANSPORTES  CONTRERAS S.A.C.,Gasolina Premium,22.95
2026-08-24,Lima,Lima,San Martin De Porres,SUCESION INDIVISA CUBAS CUBAS HECTOR FELIX,Gasolina Premium,21.59
2026-08-24,Lima,Lima,San Martin De Porres,SUNNA OIL SAC,Gasolina Premium,21.49
2026-08-24,Lima,Lima,San Martin De Porres,ADMINISTRACION DE GRIFOS LEP S.A.C.,Gasolina Regular,19.29
2026-08-24,Lima,Lima,San Martin De Porres,COESTI S A,Gasolina Regular,19.99
2026-08-24,Lima,Lima,San Martin De Porres,COESTI S.A,Gasolina Regular,19.69
2026-08-24,Lima,Lima,San Martin De Porres,CONSORCIO KINZUKO S.A.C.,Gasolina Regular,20.85
2026-08-24,Lima,Lima,San Martin De Porres,COPRINI S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION GEAMAR SAC,Gasolina Regular,19.79
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION HA  SAC,Gasolina Regular,20.33
2026-08-24,Lima,Lima,San Martin De Porres,CORPORACION JUDY S.A.C.,Gasolina Regular,20.35
2026-08-24,Lima,Lima,San Martin De Porres,DELTA CHOCAS EIRL,Gasolina Regular,19.70
2026-08-24,Lima,Lima,San Martin De Porres,EL GRIFITO S.A.,Gasolina Regular,19.68
2026-08-24,Lima,Lima,San Martin De Porres,EMPRESA DE SERVICIOS DAYNE S.A.C.,Gasolina Regular,19.49
2026-08-24,Lima,Lima,San Martin De Porres,ESTACION SANTA RITA S.A.C.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,San Martin De Porres,EVER JUNIOR CARRASCO ORTEGA,Gasolina Regular,21.48
2026-08-24,Lima,Lima,San Martin De Porres,FUEL STATION CONTRERAS S.A.C.,Gasolina Regular,21.23
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO CONTROL SAC,Gasolina Regular,20.64
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO DENNIS S.A.C.,Gasolina Regular,19.65
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SAN DIEGO,Gasolina Regular,19.19
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SAN IGNACIO SAC,Gasolina Regular,20.49
2026-08-24,Lima,Lima,San Martin De Porres,GRIFO SERVITOR SA,Gasolina Regular,19.47
2026-08-24,Lima,Lima,San Martin De Porres,GRIFOS ESPINOZA,Gasolina Regular,19.99
2026-08-24,Lima,Lima,San Martin De Porres,GRUPO VENEZUELA SAC,Gasolina Regular,21.08
2026-08-24,Lima,Lima,San Martin De Porres,H & P INGENIERÍA LÍQUIDA S.A.C.,Gasolina Regular,19.29
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES EL PIBE S.A.C.,Gasolina Regular,19.59
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES JULIO III SAC,Gasolina Regular,19.18
2026-08-24,Lima,Lima,San Martin De Porres,INVERSIONES Y NEGOCIOS YOLANDA E.I.R.L.,Gasolina Regular,20.57
2026-08-24,Lima,Lima,San Martin De Porres,JOSUE RUFO TANTAVILCA CHUQUILLANQUI,Gasolina Regular,19.15
2026-08-24,Lima,Lima,San Martin De Porres,JUANA PONCE ZEGARRA,Gasolina Regular,19.40
2026-08-24,Lima,Lima,San Martin De Porres,K.Y.T. S.A.C,Gasolina Regular,21.07
2026-08-24,Lima,Lima,San Martin De Porres,MIOLENA S.A,Gasolina Regular,20.39
2026-08-24,Lima,Lima,San Martin De Porres,PALACIOS GAMARRA PERCY JOEL,Gasolina Regular,19.29
2026-08-24,Lima,Lima,San Martin De Porres,PETRO OLIMPO S.A.C.,Gasolina Regular,19.17
2026-08-24,Lima,Lima,San Martin De Porres,PETRO SAN MARTIN S.A.C.,Gasolina Regular,19.17
2026-08-24,Lima,Lima,San Martin De Porres,PETROMIX S.A.C.,Gasolina Regular,19.40
2026-08-24,Lima,Lima,San Martin De Porres,R & M SOLUCIONES Y SERVICIOS GENERALES S.A.C.,Gasolina Regular,18.99
2026-08-24,Lima,Lima,San Martin De Porres,REPSOL COMERCIAL S.A.C.,Gasolina Regular,20.99
2026-08-24,Lima,Lima,San Martin De Porres,REPSOL COMERCIAL S.A.C.,Gasolina Regular,22.99
2026-08-24,Lima,Lima,San Martin De Porres,SERVICENTRO Y TRANSPORTES  CONTRERAS S.A.C.,Gasolina Regular,21.23
2026-08-24,Lima,Lima,San Martin De Porres,SUCESION INDIVISA CUBAS CUBAS HECTOR FELIX,Gasolina Regular,20.48
2026-08-24,Lima,Lima,San Martin De Porres,SUNNA OIL SAC,Gasolina Regular,20.49
2026-08-24,Lima,Lima,San Miguel,COESTI  LA PAZ,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI LA MARINA,Diesel DB5,24.85
2026-08-24,Lima,Lima,San Miguel,COESTI S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI.S.A,Diesel DB5,24.49
2026-08-24,Lima,Lima,San Miguel,ES EL CARMELO,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,ESTACION DE SERVICIOS SANTO TOMAS DE LIMA S.A.C.,Diesel DB5,23.49
2026-08-24,Lima,Lima,San Miguel,ESTACION LA MAR PRIMAX,Diesel DB5,24.89
2026-08-24,Lima,Lima,San Miguel,GO COMBUSTIBLES 7 S.A.C.,Diesel DB5,23.99
2026-08-24,Lima,Lima,San Miguel,GRIFO SAN IGNACIO,Diesel DB5,25.99
2026-08-24,Lima,Lima,San Miguel,PETROCENTRO YULIA S.A.C.,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,San Miguel,TERPEL PERU S.A.C,Diesel DB5,24.99
2026-08-24,Lima,Lima,San Miguel,COESTI  LA PAZ,Gasolina Premium,21.79
2026-08-24,Lima,Lima,San Miguel,COESTI LA MARINA,Gasolina Premium,21.79
2026-08-24,Lima,Lima,San Miguel,COESTI S.A,Gasolina Premium,21.79
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Gasolina Premium,22.39
2026-08-24,Lima,Lima,San Miguel,COESTI.S.A,Gasolina Premium,21.99
2026-08-24,Lima,Lima,San Miguel,ES EL CARMELO,Gasolina Premium,22.49
2026-08-24,Lima,Lima,San Miguel,ESTACION DE SERVICIOS SANTO TOMAS DE LIMA S.A.C.,Gasolina Premium,20.29
2026-08-24,Lima,Lima,San Miguel,ESTACION LA MAR PRIMAX,Gasolina Premium,21.49
2026-08-24,Lima,Lima,San Miguel,GO COMBUSTIBLES 7 S.A.C.,Gasolina Premium,21.75
2026-08-24,Lima,Lima,San Miguel,GRIFO SAN IGNACIO,Gasolina Premium,20.99
2026-08-24,Lima,Lima,San Miguel,PETROCENTRO YULIA S.A.C.,Gasolina Premium,21.79
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Gasolina Premium,21.95
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Gasolina Premium,25.99
2026-08-24,Lima,Lima,San Miguel,TERPEL PERU S.A.C,Gasolina Premium,22.49
2026-08-24,Lima,Lima,San Miguel,COESTI  LA PAZ,Gasolina Regular,19.79
2026-08-24,Lima,Lima,San Miguel,COESTI LA MARINA,Gasolina Regular,19.19
2026-08-24,Lima,Lima,San Miguel,COESTI S.A,Gasolina Regular,19.79
2026-08-24,Lima,Lima,San Miguel,COESTI S.A,Gasolina Regular,20.29
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,San Miguel,COESTI S.A.,Gasolina Regular,20.19
2026-08-24,Lima,Lima,San Miguel,COESTI.S.A,Gasolina Regular,19.39
2026-08-24,Lima,Lima,San Miguel,ES EL CARMELO,Gasolina Regular,20.19
2026-08-24,Lima,Lima,San Miguel,ESTACION DE SERVICIOS SANTO TOMAS DE LIMA S.A.C.,Gasolina Regular,18.95
2026-08-24,Lima,Lima,San Miguel,ESTACION LA MAR PRIMAX,Gasolina Regular,19.89
2026-08-24,Lima,Lima,San Miguel,GO COMBUSTIBLES 7 S.A.C.,Gasolina Regular,19.75
2026-08-24,Lima,Lima,San Miguel,GRIFO SAN IGNACIO,Gasolina Regular,19.99
2026-08-24,Lima,Lima,San Miguel,PETROCENTRO YULIA S.A.C.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Gasolina Regular,20.55
2026-08-24,Lima,Lima,San Miguel,REPSOL COMERCIAL S.A.C.,Gasolina Regular,22.99
2026-08-24,Lima,Lima,San Miguel,TERPEL PERU S.A.C,Gasolina Regular,21.49
2026-08-24,Lima,Lima,Santa Anita,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Diesel DB5,23.25
2026-08-24,Lima,Lima,Santa Anita,COMERCIALIZADORA E IMPORTADORA JOSE OLAYA S.A.,Diesel DB5,23.39
2026-08-24,Lima,Lima,Santa Anita,COMPAÑÍA PETROLERA PLUS SAC,Diesel DB5,23.63
2026-08-24,Lima,Lima,Santa Anita,DIEGO OSWALDO HUMARI QUISPE,Diesel DB5,23.60
2026-08-24,Lima,Lima,Santa Anita,EL GRIFON,Diesel DB5,23.24
2026-08-24,Lima,Lima,Santa Anita,EMPRESA DE TRANSPORTES Y SERVICIOS ALMIRANTE MIGUEL GRAU S.A.,Diesel DB5,23.58
2026-08-24,Lima,Lima,Santa Anita,ESTACION DE SERVICIO SANTA ANITA S.A.C.,Diesel DB5,23.18
2026-08-24,Lima,Lima,Santa Anita,FLORENCIA SOTO LOARDO,Diesel DB5,23.89
2026-08-24,Lima,Lima,Santa Anita,GLOBAL FUEL S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santa Anita,MME INVERSIONES GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,Diesel DB5,23.19
2026-08-24,Lima,Lima,Santa Anita,ROOSSEVELT INVERSIONES GENERALES SRL,Diesel DB5,23.49
2026-08-24,Lima,Lima,Santa Anita,SERVICENTRO EL ASESOR S.A.C.,Diesel DB5,23.18
2026-08-24,Lima,Lima,Santa Anita,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Premium,20.75
2026-08-24,Lima,Lima,Santa Anita,COMERCIALIZADORA E IMPORTADORA JOSE OLAYA S.A.,Gasolina Premium,20.50
2026-08-24,Lima,Lima,Santa Anita,COMPAÑÍA PETROLERA PLUS SAC,Gasolina Premium,20.50
2026-08-24,Lima,Lima,Santa Anita,DIEGO OSWALDO HUMARI QUISPE,Gasolina Premium,22.55
2026-08-24,Lima,Lima,Santa Anita,EL GRIFON,Gasolina Premium,20.94
2026-08-24,Lima,Lima,Santa Anita,EMPRESA DE TRANSPORTES Y SERVICIOS ALMIRANTE MIGUEL GRAU S.A.,Gasolina Premium,21.90
2026-08-24,Lima,Lima,Santa Anita,ESTACION DE SERVICIO SANTA ANITA S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santa Anita,FLORENCIA SOTO LOARDO,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santa Anita,GLOBAL FUEL S.A.,Gasolina Premium,23.99
2026-08-24,Lima,Lima,Santa Anita,MME INVERSIONES GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Santa Anita,ROOSSEVELT INVERSIONES GENERALES SRL,Gasolina Premium,21.49
2026-08-24,Lima,Lima,Santa Anita,SERVICENTRO EL ASESOR S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santa Anita,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Regular,19.75
2026-08-24,Lima,Lima,Santa Anita,COMERCIALIZADORA E IMPORTADORA JOSE OLAYA S.A.,Gasolina Regular,19.50
2026-08-24,Lima,Lima,Santa Anita,COMPAÑÍA PETROLERA PLUS SAC,Gasolina Regular,19.63
2026-08-24,Lima,Lima,Santa Anita,DIEGO OSWALDO HUMARI QUISPE,Gasolina Regular,19.60
2026-08-24,Lima,Lima,Santa Anita,EL GRIFON,Gasolina Regular,19.63
2026-08-24,Lima,Lima,Santa Anita,EMPRESA DE TRANSPORTES Y SERVICIOS ALMIRANTE MIGUEL GRAU S.A.,Gasolina Regular,21.08
2026-08-24,Lima,Lima,Santa Anita,ESTACION DE SERVICIO SANTA ANITA S.A.C.,Gasolina Regular,19.64
2026-08-24,Lima,Lima,Santa Anita,FLORENCIA SOTO LOARDO,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Santa Anita,GLOBAL FUEL S.A.,Gasolina Regular,21.99
2026-08-24,Lima,Lima,Santa Anita,MME INVERSIONES GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santa Anita,ROOSSEVELT INVERSIONES GENERALES SRL,Gasolina Regular,20.19
2026-08-24,Lima,Lima,Santa Anita,SERVICENTRO EL ASESOR S.A.C.,Gasolina Regular,19.65
2026-08-24,Lima,Lima,Santa Rosa,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Diesel DB5,23.25
2026-08-24,Lima,Lima,Santa Rosa,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Premium,20.49
2026-08-24,Lima,Lima,Santa Rosa,AERO GAS DEL NORTE SOCIEDAD ANONIMA  CERRADA,Gasolina Regular,19.49
2026-08-24,Lima,Lima,Santiago De Surco,AERO SERVICIOS S.A.C.,Diesel DB5,24.59
2026-08-24,Lima,Lima,Santiago De Surco,AUTOSERVICIOS SAN ISIDRO S.R.L.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI  GRANADA,Diesel DB5,23.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Diesel DB5,23.79
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Diesel DB5,23.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Diesel DB5,24.49
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Diesel DB5,24.49
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Diesel DB5,23.69
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Diesel DB5,23.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,EGA EMPRESARIAL S.A.C.,Diesel DB5,25.79
2026-08-24,Lima,Lima,Santiago De Surco,ESTACION DE SERVICIOS BOLIVAR S.A.,Diesel DB5,22.49
2026-08-24,Lima,Lima,Santiago De Surco,GANAGAS S.A.C.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A,Diesel DB5,26.49
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SAC,Diesel DB5,25.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SOCIEDAD ANONIMA,Diesel DB5,25.99
2026-08-24,Lima,Lima,Santiago De Surco,GRIFOS LA TUNA S.A.C.,Diesel DB5,22.99
2026-08-24,Lima,Lima,Santiago De Surco,INVERSIONES GASSURCO S.A.C.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Diesel DB5,25.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO GERMANICO F.H. S.A.C.,Diesel DB5,24.48
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO LOS ROSALES S.A.,Diesel DB5,25.59
2026-08-24,Lima,Lima,Santiago De Surco,SHENANDOA S.A.C.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Santiago De Surco,SUR EXPORT E.I.R.L.,Diesel DB5,24.58
2026-08-24,Lima,Lima,Santiago De Surco,AERO SERVICIOS S.A.C.,Gasolina Premium,21.79
2026-08-24,Lima,Lima,Santiago De Surco,AUTOSERVICIOS SAN ISIDRO S.R.L.,Gasolina Premium,22.19
2026-08-24,Lima,Lima,Santiago De Surco,COESTI  GRANADA,Gasolina Premium,22.05
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Premium,21.45
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Premium,21.65
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Premium,21.95
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Premium,21.35
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Premium,21.69
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Premium,23.69
2026-08-24,Lima,Lima,Santiago De Surco,EGA EMPRESARIAL S.A.C.,Gasolina Premium,24.99
2026-08-24,Lima,Lima,Santiago De Surco,ESTACION DE SERVICIOS BOLIVAR S.A.,Gasolina Premium,20.89
2026-08-24,Lima,Lima,Santiago De Surco,GANAGAS S.A.C.,Gasolina Premium,21.35
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A,Gasolina Premium,25.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SAC,Gasolina Premium,22.69
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SOCIEDAD ANONIMA,Gasolina Premium,24.69
2026-08-24,Lima,Lima,Santiago De Surco,GRIFOS LA TUNA S.A.C.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Santiago De Surco,INVERSIONES GASSURCO S.A.C.,Gasolina Premium,21.35
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Premium,24.49
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Premium,25.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Premium,25.99
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO GERMANICO F.H. S.A.C.,Gasolina Premium,21.42
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO LOS ROSALES S.A.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Santiago De Surco,SHENANDOA S.A.C.,Gasolina Premium,21.94
2026-08-24,Lima,Lima,Santiago De Surco,SUR EXPORT E.I.R.L.,Gasolina Premium,22.98
2026-08-24,Lima,Lima,Santiago De Surco,AERO SERVICIOS S.A.C.,Gasolina Regular,20.69
2026-08-24,Lima,Lima,Santiago De Surco,AUTOSERVICIOS SAN ISIDRO S.R.L.,Gasolina Regular,20.70
2026-08-24,Lima,Lima,Santiago De Surco,COESTI  GRANADA,Gasolina Regular,19.89
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Regular,20.05
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Regular,20.35
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santiago De Surco,COESTI S.A.,Gasolina Regular,21.99
2026-08-24,Lima,Lima,Santiago De Surco,EGA EMPRESARIAL S.A.C.,Gasolina Regular,23.69
2026-08-24,Lima,Lima,Santiago De Surco,ESTACION DE SERVICIOS BOLIVAR S.A.,Gasolina Regular,19.69
2026-08-24,Lima,Lima,Santiago De Surco,GANAGAS S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A,Gasolina Regular,23.99
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL S.A.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SAC,Gasolina Regular,21.69
2026-08-24,Lima,Lima,Santiago De Surco,GLOBAL FUEL SOCIEDAD ANONIMA,Gasolina Regular,22.99
2026-08-24,Lima,Lima,Santiago De Surco,GRIFOS LA TUNA S.A.C.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Santiago De Surco,INVERSIONES GASSURCO S.A.C.,Gasolina Regular,19.89
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Regular,22.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Regular,23.99
2026-08-24,Lima,Lima,Santiago De Surco,REPSOL COMERCIAL S.A.C.,Gasolina Regular,23.99
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO GERMANICO F.H. S.A.C.,Gasolina Regular,19.84
2026-08-24,Lima,Lima,Santiago De Surco,SERVICENTRO LOS ROSALES S.A.,Gasolina Regular,20.69
2026-08-24,Lima,Lima,Santiago De Surco,SHENANDOA S.A.C.,Gasolina Regular,20.34
2026-08-24,Lima,Lima,Santiago De Surco,SUR EXPORT E.I.R.L.,Gasolina Regular,20.98
2026-08-24,Lima,Lima,Surquillo,AVA ARAMBURU,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,COESTI EL ROSARIO,Diesel DB5,24.49
2026-08-24,Lima,Lima,Surquillo,COESTI REPUBLICA DE PANAMA,Diesel DB5,23.99
2026-08-24,Lima,Lima,Surquillo,COESTI S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,COESTI S.A.,Diesel DB5,24.49
2026-08-24,Lima,Lima,Surquillo,ESTACIÓN DE SERVICIOS SAC,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,GLOBAL FUEL S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,GO ORUE S.A.C,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,MULTISERVICIOS ECOGAS S.A.C.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Surquillo,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.35
2026-08-24,Lima,Lima,Surquillo,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
